Quote_ID,Original_Quote_Date,Field_info1 (to number),Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3 (to number),Sales_info1,Sales_info2,Sales_info3,Sales_info4 (to number),Sales_info5,Personal_info2,Personal_info3 (to number),Personal_info4,Property_info1,Property_info2,Property_info3 (to number),Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5 (to number)
4241,15/07/2013,1,0.9403,965,0,7,22,0,1,3,17,1,0.646286259,7,1,0,1,0,3,1,15,2,4,-1,0,1
25010,22/01/2014,1,0.9403,935,0,10,22,1,1,5,7,3,0.956221335,13,1,0,1,0,3,0,24,1,6,-1,0,1
16968,6/10/2014,1,0.9153,935,0,3,22,0,1,4,11,1,0.249032104,4,1,0,0,0,3,1,1,2,4,-1,0,1
16754,30/03/2014,2,0.8922,1113,0,3,22,5,1,5,11,3,0.464470784,14,18,0,0,0,6,1,17,13,6,-1,0,2
3438,29/09/2014,1,0.9153,935,0,16,22,8,1,4,11,1,0.322070999,24,1,0,1,0,3,1,21,2,4,-1,0,1
11652,31/03/2014,2,0.8922,1113,0,2,22,5,0,5,11,1,0.643218774,3,3,0,0,0,6,1,18,14,5,-1,0,2
9434,10/02/2014,1,0.9403,935,0,11,22,0,0,3,20,1,0.952439097,7,1,0,0,0,3,1,12,2,11,-1,0,1
25150,14/09/2013,1,0.9403,965,0,11,22,0,0,3,21,6,0.900693907,19,1,0,1,0,3,1,12,2,12,-1,0,1
15204,18/05/2015,1,0.9153,935,0,12,22,0,1,3,20,1,0.977232116,4,1,0,0,0,3,1,25,2,4,-1,0,1
23840,11/02/2013,1,0.9403,965,0,4,22,0,1,3,14,1,0.744520222,4,1,0,0,0,3,1,14,2,4,-1,0,1
1285,18/06/2014,0,1.0006,548,0,3,22,0,0,2,20,3,0.876824111,5,4,0,0,0,0,0,9,4,19,-1,0,0
2581,29/04/2014,1,0.9153,935,0,10,25,0,1,4,11,3,0.159896361,5,1,0,0,0,3,0,21,2,8,-1,0,1
9939,8/10/2014,3,0.9108,1487,0,5,22,2,1,5,11,1,0.927095122,5,26,0,0,0,4,0,3,9,23,-1,0,3
18640,8/04/2014,3,0.9392,1487,0,7,22,3,1,3,20,3,0.981863125,6,14,0,0,0,5,1,4,9,24,-1,0,3
1176,17/12/2013,1,0.9403,965,0,4,22,1,0,5,7,0,0.516811603,1,1,0,0,0,3,0,6,2,10,-1,0,1
9678,3/04/2015,0,1.0101,548,0,6,22,0,0,3,20,2,0.848576449,8,3,0,0,0,0,1,7,4,17,-1,0,0
25456,11/01/2015,1,0.9153,935,0,15,22,1,1,5,20,6,0.662308654,5,1,0,0,0,3,0,24,2,7,-1,0,1
24968,15/01/2015,1,0.9153,935,0,3,22,0,1,4,11,4,0.640255524,5,1,0,0,0,3,1,16,2,4,-1,0,1
18090,5/08/2013,0,0.9919,564,0,1,22,0,0,3,21,0,0.398773006,5,8,0,0,0,0,0,2,4,18,-1,0,0
17946,13/11/2014,1,0.9153,935,0,9,22,0,0,3,20,3,0.850318661,9,1,0,0,0,3,1,10,2,13,-1,0,1
21959,28/01/2015,4,0.887,1113,1,7,25,4,0,5,11,3,0.736687712,6,5,0,0,0,3,1,17,14,5,-1,0,2
17285,17/03/2013,1,0.9403,965,0,12,22,1,1,5,23,5,0.889868366,-1,1,0,0,0,3,0,22,2,11,-1,0,1
21576,11/04/2014,0,1.0006,548,0,10,22,0,0,5,20,2,0.688769432,7,8,0,0,0,0,1,23,4,20,-1,0,0
13503,24/03/2013,2,0.9769,1165,0,5,22,5,0,5,23,5,0.900872595,-1,1,0,0,0,6,0,5,14,7,-1,0,2
23225,19/05/2014,2,0.8928,1113,0,8,22,4,1,5,11,1,0.962624337,6,1,0,0,0,6,0,5,14,6,-1,0,2
412,27/12/2013,2,0.8922,1165,0,4,22,5,1,3,20,2,0.706638275,-1,4,0,0,0,4,1,4,22,4,-1,0,2
14295,11/12/2014,0,1.0005,548,0,7,22,0,1,3,20,2,0.64143189,-1,28,0,0,0,8,0,11,4,20,-1,0,0
23280,16/05/2014,0,1.0006,548,0,6,22,8,1,3,20,2,0.420126273,5,4,0,0,0,0,0,8,4,20,-1,0,0
12648,4/05/2015,5,0.8746,1487,1,12,25,3,1,4,11,1,0.856260051,-1,20,0,1,0,6,1,12,10,24,-1,0,3
23964,12/08/2014,1,0.9153,935,0,25,22,1,1,5,11,0,0.314729883,11,1,0,0,0,2,1,23,2,10,-1,0,1
14416,31/05/2013,1,0.9403,965,0,5,22,1,0,5,1,2,0.418339389,-1,1,0,0,0,3,0,15,2,4,-1,0,1
708,9/09/2014,2,0.8928,1113,0,9,22,4,1,5,11,0,0.68172613,-1,1,0,0,0,4,0,7,24,13,-1,0,2
21194,24/02/2014,1,0.9403,935,0,8,22,1,0,5,24,1,0.928256597,-1,1,0,0,0,1,0,19,2,7,-1,0,1
10584,10/09/2013,3,0.9489,1480,0,5,22,2,1,4,4,4,0.434451129,6,12,0,0,0,0,1,14,9,24,-1,0,3
8722,27/06/2013,1,0.9403,965,0,8,22,1,1,5,1,4,0.87807493,5,1,0,0,0,6,1,23,2,11,-1,0,1
4960,28/12/2014,0,1.0005,548,0,5,25,0,0,5,11,5,0.89758175,5,16,0,0,0,8,1,19,4,19,-1,0,0
13593,23/08/2013,1,0.9403,965,0,6,25,0,1,3,21,2,0.325674549,7,1,0,0,0,3,0,18,2,4,-1,0,1
18005,22/08/2014,1,0.9153,935,0,5,22,1,1,5,11,2,0.207963548,15,1,0,0,0,3,1,23,2,4,-1,0,1
22331,11/09/2013,1,0.9403,965,0,8,22,0,1,2,21,3,0.04814164,8,1,0,0,0,3,1,10,2,14,-1,0,1
23591,6/06/2013,1,0.9403,965,0,14,22,0,1,3,17,2,0.214098517,-1,1,0,0,0,3,1,18,2,11,-1,0,1
14024,17/07/2013,1,0.9403,965,0,13,22,0,1,4,1,3,0.807865269,6,1,0,0,0,3,1,13,2,9,-1,0,1
22191,20/05/2014,0,1.0006,548,0,5,22,0,1,5,20,0,0.368544881,-1,6,0,1,0,0,1,8,4,18,-1,0,0
2592,27/01/2014,0,0.9838,548,0,12,22,0,1,3,20,1,0.342098993,4,19,0,0,0,5,0,14,4,20,-1,0,0
25542,2/05/2013,1,0.9403,965,0,5,22,8,1,3,15,4,0.783399845,7,1,0,0,0,3,0,16,2,8,-1,0,1
8817,8/02/2013,1,0.9403,965,0,9,25,0,1,5,23,2,0.674280779,8,1,0,0,0,3,1,9,2,12,-1,0,1
18802,21/05/2013,2,0.9691,1165,0,6,22,4,0,5,1,0,0.828518673,-1,12,0,0,0,4,1,4,13,6,-1,0,2
16200,26/03/2014,0,0.9566,548,0,9,22,0,0,5,20,3,0.048573471,-1,18,0,0,0,0,1,20,4,21,-1,0,0
6144,29/07/2013,1,0.9403,965,0,4,22,2,1,3,21,1,0.21310084,6,1,0,0,0,3,0,5,2,4,-1,0,1
21047,10/04/2013,3,0.9525,1480,0,25,22,3,0,5,23,3,0.035037822,-1,5,0,0,0,4,1,24,9,25,-1,0,3
20624,18/08/2014,0,1.0006,548,0,9,22,4,0,3,20,1,0.617398297,4,16,0,0,0,0,1,23,4,20,-1,0,0
21308,16/04/2013,3,0.9525,1480,0,12,22,5,1,5,23,0,0.631187087,7,1,0,1,0,5,0,14,9,25,-1,0,3
17098,21/01/2013,1,0.9219,965,0,4,22,8,0,2,14,1,0.813627971,5,1,0,0,0,3,1,8,2,4,-1,0,1
11221,26/09/2014,1,0.9153,935,0,17,25,1,1,5,11,2,0.013371851,6,1,0,1,0,6,1,25,2,13,-1,0,1
2412,9/06/2014,3,0.9392,1487,0,14,22,5,1,5,11,0,0.140568229,17,1,0,0,0,0,0,18,9,25,-1,0,3
24030,11/08/2013,1,0.9403,965,0,6,22,1,1,5,4,5,0.637143368,-1,1,0,0,0,3,1,7,2,14,-1,0,1
16652,8/04/2015,5,0.8746,1487,1,10,22,3,1,5,11,3,0.359982727,6,10,0,0,0,0,1,18,9,24,-1,0,3
5225,8/08/2013,1,0.9403,965,0,11,22,1,1,5,4,4,0.10008041,6,1,0,0,0,3,0,20,2,9,-1,0,1
22260,21/02/2014,3,0.9472,1487,0,11,22,3,1,3,20,2,0.677497171,4,9,0,0,0,0,1,12,8,23,-1,0,3
7979,13/01/2015,1,0.9153,935,0,12,22,1,1,5,11,0,0.040264459,7,1,0,0,0,3,1,22,2,10,-1,0,1
14703,28/01/2013,2,0.9559,1165,0,13,22,4,1,5,23,1,0.588510334,7,1,0,1,0,4,0,13,25,16,-1,0,2
25344,31/05/2013,0,0.9313,564,0,4,22,0,0,5,1,2,0.795103937,20,12,0,0,0,8,0,8,4,22,-1,0,0
13837,10/03/2014,2,0.8922,1113,0,5,22,5,0,5,20,1,0.355262374,-1,1,0,0,0,6,0,13,13,8,-1,0,2
575,13/11/2014,1,0.9153,935,0,10,22,1,1,5,11,4,0.003082375,-1,1,0,0,0,1,1,20,2,11,-1,0,1
4951,21/07/2014,1,0.9153,935,0,11,22,0,1,3,20,1,0.741393174,25,1,0,0,0,3,1,23,2,4,-1,0,1
8809,29/03/2015,0,1.0101,548,0,1,22,0,0,5,20,5,0.734960391,6,24,0,0,0,8,1,5,4,17,-1,0,0
15081,30/07/2013,0,0.9919,564,0,11,22,0,0,5,21,0,0.230329382,-1,23,0,0,0,8,1,7,4,17,-1,0,0
8432,29/07/2013,1,0.9403,965,0,14,22,1,1,5,21,1,0.265992614,-1,1,0,0,0,6,1,22,2,9,-1,0,1
17908,3/03/2014,0,0.9566,548,0,2,22,0,1,5,11,1,0.40755852,9,4,0,0,0,0,1,8,4,19,-1,0,0
3094,14/06/2013,3,0.9485,1480,0,5,22,2,0,5,1,2,0.947435821,12,4,0,1,0,0,1,6,10,25,-1,0,3
8581,27/12/2014,0,1.0005,548,0,7,22,0,1,5,11,6,0.20080112,-1,26,0,1,0,0,1,14,4,22,-1,0,0
17024,11/01/2014,1,0.9403,935,0,6,22,0,1,3,20,6,0.243701233,4,1,0,1,0,1,1,15,2,14,-1,0,1
1596,19/01/2014,2,0.8922,1113,0,5,2,4,0,5,20,5,0.306644231,-1,20,0,0,0,11,1,3,18,4,-1,0,2
20019,16/07/2014,1,0.9153,935,0,19,22,0,1,3,20,3,0.69253678,6,1,0,0,0,3,1,25,1,15,-1,0,1
13719,29/04/2013,2,0.9769,1165,0,9,22,4,1,2,3,1,0.972109715,5,8,0,0,0,4,0,25,14,5,-1,0,2
25907,28/06/2014,3,0.9392,1487,0,7,22,5,1,5,11,6,0.909955924,5,1,0,0,0,1,0,15,9,24,-1,0,3
24405,12/06/2013,1,0.9403,965,0,12,22,1,1,5,17,3,0.940154268,7,1,0,0,0,3,1,22,2,4,-1,0,1
14790,22/01/2013,3,0.9368,1480,0,4,22,2,1,5,23,0,0.737506701,17,13,0,0,0,2,1,2,9,23,-1,0,3
4026,28/05/2014,1,0.9153,935,0,10,22,1,1,5,11,3,0.723643457,20,1,0,0,0,3,0,13,2,4,-1,0,1
4306,7/04/2015,5,0.8746,1487,1,2,22,2,1,5,11,0,0.807358985,9,14,0,0,0,0,1,1,11,23,-1,0,3
6805,15/07/2014,2,0.8928,1113,0,6,22,5,1,5,11,0,0.542959676,16,1,0,0,0,2,0,6,14,7,-1,0,2
16718,22/01/2015,5,0.9108,1487,1,6,22,2,1,5,11,2,0.13909405,13,3,0,0,0,0,1,3,9,23,-1,0,3
22579,1/03/2014,2,0.8922,1113,0,19,22,4,1,5,11,6,0.864211686,15,1,0,0,0,4,0,15,25,16,-1,0,2
12681,11/01/2013,0,0.9223,564,0,10,22,4,1,3,14,4,0.723717911,5,22,0,1,0,0,1,16,4,17,-1,0,0
8444,6/03/2015,1,0.9153,935,0,4,2,1,0,5,11,2,0.791217464,7,1,0,0,0,3,0,11,2,4,-1,0,1
20080,24/02/2015,4,0.887,1113,1,15,22,5,0,5,11,0,0.39037465,7,1,0,1,0,4,0,19,24,14,-1,0,2
12422,30/03/2015,1,0.9153,935,0,5,22,1,0,5,20,1,0.813211031,-1,1,0,0,0,10,1,9,2,10,-1,0,1
11123,14/11/2014,0,1.0006,548,0,11,22,0,1,5,11,2,0.300226339,-1,5,0,0,0,4,1,10,4,17,-1,0,0
24080,14/08/2014,2,0.8928,1113,0,6,22,2,0,5,11,4,0.605500625,5,9,0,0,0,5,1,6,14,7,-1,0,2
23109,24/11/2014,0,1.0006,548,0,1,22,0,0,5,11,1,0.867204717,5,27,0,0,0,0,1,2,4,17,-1,0,0
1308,18/05/2015,1,0.9153,935,0,12,22,1,1,5,11,1,0.735422003,7,1,0,0,0,10,0,24,2,9,-1,0,1
23180,26/12/2013,0,0.9838,564,0,4,22,6,1,5,20,4,0.405324915,12,9,0,0,0,8,0,12,4,19,-1,0,0
17730,17/12/2014,1,0.9153,935,0,7,22,1,1,5,11,4,0.074885342,16,1,0,0,0,3,1,23,2,8,-1,0,1
21196,7/03/2015,4,0.887,1113,1,6,22,5,1,5,11,6,0.857391745,6,2,0,0,0,4,1,11,17,4,-1,0,2
23673,5/11/2013,0,0.9919,564,0,6,22,0,1,3,20,4,0.409360295,25,8,0,0,0,0,1,21,4,21,-1,0,0
15370,28/02/2013,1,0.9403,965,0,3,22,8,1,5,23,4,0.987476919,13,1,0,0,0,3,0,14,2,10,-1,0,1
2975,16/04/2014,2,0.8922,1113,0,4,22,5,1,4,11,3,0.208395378,5,1,0,0,0,12,0,1,22,4,-1,0,2
22616,24/12/2013,2,0.8922,1165,0,8,22,4,1,4,7,0,0.45717434,7,1,0,1,0,4,0,12,25,9,-1,0,2
20344,22/05/2013,0,0.9313,564,0,5,22,0,1,5,1,3,0.107093931,15,26,0,0,0,3,1,12,4,19,-1,0,0
16189,12/09/2013,2,0.9497,1165,0,9,22,4,1,5,4,4,0.425099768,8,1,0,0,0,5,0,6,25,10,-1,0,2
3622,12/06/2014,1,0.9153,935,0,4,22,8,1,2,20,4,0.417594854,-1,1,0,0,0,3,0,13,1,4,25,0,1
11915,24/06/2014,3,0.9392,1487,0,2,22,2,1,5,20,0,0.576225505,15,1,0,0,0,0,0,2,9,25,-1,0,3
15872,1/02/2013,2,0.9559,1165,0,8,22,4,1,5,23,2,0.24618798,5,1,0,0,0,0,0,22,17,4,-1,0,2
12120,10/10/2014,3,0.9108,1487,0,4,22,2,0,4,11,4,0.21523021,15,22,0,0,0,0,1,17,9,23,-1,0,3
13895,22/04/2014,1,0.9153,935,0,25,22,0,0,3,20,0,0.657022455,6,1,0,0,0,3,0,25,2,8,-1,0,1
23332,1/07/2014,3,0.9392,1487,0,25,22,3,0,5,20,0,0.817812258,4,1,0,0,0,4,0,21,9,23,-1,0,3
1049,5/10/2014,3,0.9108,1487,0,1,25,2,1,4,11,5,0.749925546,6,12,0,0,0,6,1,1,11,23,-1,0,3
358,21/09/2013,2,0.9497,1165,0,18,22,4,1,5,4,6,0.051685627,24,1,0,0,0,4,0,10,24,15,-1,0,2
8831,16/01/2013,0,0.9223,564,0,9,22,4,1,3,16,4,0.413395676,5,18,0,1,0,0,1,18,4,22,-1,0,0
11333,14/06/2013,0,0.9919,564,0,24,22,0,1,3,17,2,0.198001668,-1,27,0,0,0,8,1,22,4,21,-1,0,0
577,2/04/2014,2,0.8922,1113,0,6,22,4,0,5,11,3,0.872401572,-1,1,0,0,0,0,0,9,24,14,-1,1,2
9754,11/03/2015,0,1.0101,548,0,18,22,0,1,5,20,3,0.717597832,4,4,0,1,0,0,1,15,4,16,-1,0,0
7649,21/01/2013,0,0.9223,564,0,18,22,4,1,3,14,1,0.40755852,21,20,0,0,0,6,1,22,4,20,-1,0,0
11324,10/09/2013,2,0.9497,1165,0,7,22,4,1,5,4,0,0.996039073,5,1,0,0,0,4,0,8,25,9,-1,0,2
21423,19/04/2013,0,0.9313,564,0,6,22,0,1,3,15,2,0.884611948,5,7,0,0,0,0,1,10,4,20,-1,0,0
14926,17/04/2013,3,0.9525,1480,0,9,25,3,1,4,23,3,0.631961403,4,3,0,0,0,6,1,18,9,25,-1,1,3
21914,5/05/2015,4,0.887,1113,1,3,22,5,0,5,11,0,0.148192269,7,1,0,0,0,6,0,1,13,6,-1,0,2
19072,10/02/2014,1,0.9403,935,0,4,22,1,0,5,11,1,0.314953243,-1,1,0,0,0,1,0,11,2,4,-1,0,1
14173,23/04/2015,0,1.0101,548,0,7,25,8,1,3,20,0,0.043719102,8,5,0,0,0,0,1,16,4,22,-1,0,0
25440,23/05/2013,2,0.9691,1165,0,7,22,4,1,4,1,4,0.32038835,6,14,0,0,0,5,1,8,3,5,-1,0,2
24026,28/12/2013,0,0.9838,564,0,13,25,0,0,4,7,6,0.389019596,4,20,0,1,0,6,1,21,4,19,-1,0,0
14729,2/03/2013,3,0.9375,1480,0,5,22,2,1,5,23,6,0.597042707,5,1,0,0,0,8,0,11,9,24,-1,0,3
16853,9/08/2013,1,0.9403,965,0,6,22,8,1,2,21,0,0.565265948,14,1,0,0,0,6,1,14,1,15,-1,0,1
1079,21/01/2013,0,0.9223,564,0,6,22,6,1,5,23,1,0.986285663,17,14,0,0,0,0,0,11,4,19,-1,0,0
4708,29/01/2013,1,0.9219,965,0,7,22,8,1,5,23,0,0.431547442,16,1,0,1,0,6,0,16,2,13,-1,0,1
1076,11/02/2014,1,0.9403,935,0,11,22,0,1,3,20,0,0.039936863,5,1,0,0,0,3,1,15,2,14,-1,0,1
7767,21/03/2015,0,1.0101,548,0,6,22,8,0,5,20,6,0.135684079,5,4,0,0,0,0,1,10,4,16,-1,0,0
21985,5/09/2014,1,0.9153,935,0,11,22,8,1,3,8,2,0.30768658,5,1,0,0,0,3,1,13,2,12,-1,0,1
1772,29/10/2013,2,0.9497,1165,0,4,22,5,0,4,18,0,0.896628745,7,18,0,0,0,4,1,3,14,9,-1,0,2
22653,5/05/2015,1,0.9153,935,0,9,22,2,1,3,11,0,0.369095837,18,1,0,0,0,1,1,24,2,13,-1,0,1
1264,17/10/2013,1,0.9403,965,0,8,22,1,0,5,20,4,0.288313777,14,1,0,0,0,3,1,8,2,14,-1,0,1
889,25/11/2014,2,0.887,1113,0,14,25,4,1,4,22,0,0.001548633,-1,20,0,0,0,4,1,11,14,5,-1,0,2
8232,10/06/2014,2,0.8928,1113,0,9,22,4,1,5,11,0,0.182038835,7,24,0,0,0,6,1,11,14,6,-1,0,2
1829,16/04/2013,1,0.9403,965,0,9,22,8,1,3,15,1,0.161102508,7,1,0,0,0,3,1,24,1,6,-1,0,1
24304,3/06/2014,3,0.9392,1487,0,8,22,3,1,3,20,0,0.86068259,20,7,0,0,0,0,1,5,9,23,-1,0,3
14884,20/03/2014,2,0.8922,1113,0,14,22,4,0,5,11,1,0.477559712,7,5,0,0,0,4,1,20,14,5,-1,0,2
8917,24/02/2015,1,0.9153,935,0,10,2,0,0,2,20,0,0.022321163,6,1,0,0,0,3,1,16,2,4,-1,0,1
18869,16/01/2013,2,0.9559,1165,0,19,22,4,0,2,3,3,0.282431949,5,14,0,1,0,4,1,17,14,5,-1,0,2
262,14/06/2014,2,0.8928,1113,0,12,2,4,1,5,11,6,0.949728989,5,5,0,1,0,4,1,13,24,15,-1,0,2
11727,20/07/2014,2,0.8928,1113,0,5,25,5,0,4,11,5,0.147403062,6,4,0,0,0,4,1,1,14,7,-1,0,2
789,29/09/2014,1,0.9153,935,0,7,25,8,1,4,11,1,0.120510453,-1,1,0,1,0,3,1,20,2,4,-1,0,1
9547,18/01/2014,1,0.9403,935,0,11,2,2,1,3,20,3,0.976368456,6,1,0,0,0,3,1,18,2,12,-1,0,1
23405,28/12/2014,2,0.887,1113,0,6,2,5,1,5,11,5,0.07315802,1,22,0,0,0,6,1,8,14,7,-1,0,2
3739,28/07/2013,2,0.9691,1165,0,25,22,4,0,5,4,5,0.626898565,7,8,0,1,0,4,1,14,25,13,-1,0,2
11711,22/05/2013,1,0.9403,965,0,3,25,0,0,4,1,3,0.195619155,5,1,0,0,0,3,0,24,2,4,-1,0,1
13607,26/02/2015,4,0.887,1113,1,6,22,3,1,5,11,2,0.895169456,5,4,0,0,0,5,1,4,25,10,-1,0,2
9593,7/08/2014,2,0.8928,1113,0,9,22,5,1,5,11,4,0.400619453,-1,1,0,0,0,2,0,4,14,9,-1,0,2
24323,7/01/2013,1,0.9219,965,0,7,25,0,0,4,23,1,0.748972542,6,1,0,0,0,3,1,17,2,12,-1,0,1
191,13/03/2014,1,0.9153,935,0,10,25,0,1,4,11,2,0.534740008,6,1,0,0,0,3,1,25,2,10,-1,0,1
923,16/04/2013,1,0.9403,965,0,5,22,1,1,5,15,1,0.445202216,-1,1,0,0,0,6,0,11,2,14,-1,0,1
24409,24/06/2013,0,0.9919,564,0,25,22,0,1,3,17,1,0.611248436,11,22,0,0,0,6,1,24,4,21,-1,0,0
13286,10/01/2014,0,0.9838,548,0,19,25,0,0,5,20,2,0.110176306,9,5,0,0,0,5,1,19,4,21,-1,0,0
10127,18/05/2014,0,1.0006,548,0,6,22,0,0,5,11,5,0.736568587,17,24,0,0,0,1,1,12,4,16,-1,0,0
8733,24/09/2014,0,1.0006,548,0,6,2,6,1,5,11,2,0.767734826,-1,11,0,0,0,1,1,11,4,20,-1,0,0
11910,21/11/2013,1,0.9403,965,0,8,22,0,1,4,7,3,0.334251593,6,1,0,0,0,3,1,17,2,13,-1,0,1
3670,16/04/2014,2,0.8922,1113,0,15,22,4,1,5,11,3,0.52501638,22,1,0,0,0,5,0,13,25,14,-1,0,2
12961,5/12/2013,2,0.8922,1165,0,1,22,7,1,5,7,4,0.250253142,-1,17,0,0,0,6,1,2,3,5,-1,0,2
17321,24/06/2014,1,0.9153,935,0,10,22,8,1,3,20,0,0.497409018,6,1,0,0,0,3,0,22,2,4,-1,0,1
8502,14/01/2014,0,0.9838,548,0,8,22,0,1,5,7,0,0.930400858,10,3,0,0,0,0,1,5,4,17,-1,0,0
6386,16/07/2013,1,0.9403,965,0,6,22,1,1,5,1,0,0.387173149,16,1,0,0,0,3,0,18,2,10,-1,0,1
22793,1/07/2014,3,0.9392,1487,0,14,25,5,1,5,20,6,0.37616892,8,14,0,0,0,1,1,25,9,24,-1,0,3
9129,9/06/2013,2,0.9691,1165,0,4,25,5,1,5,1,5,0.41093871,6,2,0,1,0,6,1,7,25,16,-1,0,2
6691,2/10/2014,1,0.9153,935,0,4,22,0,1,3,20,4,0.950041694,8,1,0,0,0,3,1,4,2,9,-1,0,1
22852,28/02/2013,1,0.9403,965,0,11,22,8,1,5,23,5,0.809860623,6,1,0,0,0,6,0,24,1,6,-1,0,1
7880,30/01/2015,4,0.887,1113,1,13,22,4,1,5,11,3,0.966242778,16,9,0,0,0,0,1,18,12,7,-1,0,2
8409,3/05/2013,3,0.9525,1480,0,1,22,2,0,4,1,2,0.259664066,3,8,0,0,0,0,1,2,11,24,-1,0,3
23507,28/03/2014,1,0.9153,935,0,6,22,1,0,5,24,2,0.39758175,4,1,0,0,0,6,1,6,2,12,-1,0,1
13680,23/04/2013,1,0.9403,965,0,13,22,0,1,3,15,0,0.827595449,4,1,0,1,0,3,1,8,2,11,-1,0,1
3222,22/10/2013,2,0.9497,1165,0,8,25,4,0,5,7,3,0.61089106,-1,18,0,0,0,2,1,5,25,10,-1,0,2
8723,14/10/2013,1,0.9403,965,0,4,2,1,0,5,24,1,0.825302281,5,1,0,0,0,3,1,2,2,6,-1,0,1
14161,4/06/2014,2,0.8928,1113,0,9,22,4,0,5,11,3,0.999285246,-1,1,0,0,0,0,0,6,14,8,-1,0,2
782,24/06/2013,0,0.9919,564,0,6,25,0,0,4,1,3,0.92897135,8,18,0,0,0,1,1,13,4,22,-1,0,0
7485,13/08/2013,1,0.9403,965,0,7,22,0,1,3,21,3,0.595970576,-1,1,0,0,0,3,1,22,1,15,-1,0,1
13336,26/01/2014,2,0.8922,1113,0,4,2,2,1,5,20,5,0.156352374,5,18,0,0,0,4,1,5,15,4,-1,0,2
15016,20/02/2014,1,0.9403,935,0,9,2,0,1,3,20,4,0.448120793,17,1,0,0,0,3,1,12,2,4,-1,0,1
19242,3/07/2013,1,0.9403,965,0,15,22,8,1,3,17,3,0.016871166,-1,1,0,0,0,6,1,18,1,12,-1,0,1
16671,29/01/2013,1,0.9219,965,0,8,2,0,1,4,23,0,0.985913396,5,1,0,0,0,3,1,8,2,4,-1,0,1
10567,18/01/2013,2,0.9559,1165,0,9,22,4,1,5,23,2,0.906203467,15,1,0,0,0,5,0,11,19,4,-1,0,2
14765,18/04/2013,1,0.9403,965,0,5,22,1,1,5,23,4,0.993745905,5,1,0,0,0,3,1,7,2,4,-1,0,1
242,28/05/2014,0,1.0006,548,0,11,22,8,1,3,20,3,0.068809935,17,25,0,0,0,5,1,16,4,22,-1,0,0
25464,23/04/2014,3,0.9392,1487,0,2,2,2,0,5,11,3,0.58991006,6,3,0,0,0,0,1,1,10,23,-1,0,3
25951,8/06/2013,0,0.9919,564,0,4,22,0,1,3,17,6,0.822145452,15,11,0,0,0,8,0,10,4,19,-1,0,0
22284,5/12/2014,1,0.9153,935,0,5,22,0,1,2,20,2,0.194413009,8,1,0,0,0,3,0,16,2,9,-1,0,1
23894,23/06/2014,0,1.0006,548,0,7,25,4,0,5,20,1,0.696527488,-1,13,0,1,0,0,0,23,4,22,-1,0,0
5196,29/03/2014,1,0.9153,935,0,21,25,2,1,4,11,4,0.681592114,-1,1,0,0,0,6,0,24,2,13,-1,0,1
8670,31/10/2013,3,0.9482,1480,0,7,22,3,1,3,20,4,0.359804038,5,6,0,0,0,0,0,12,9,24,-1,0,3
17427,13/04/2014,1,0.9153,935,0,6,22,1,1,5,11,5,0.568348323,4,1,0,0,0,3,0,10,2,12,-1,0,1
16712,29/06/2014,0,1.0006,548,0,25,22,0,1,5,11,5,0.387560307,6,2,0,0,0,0,1,20,4,17,-1,0,0
7644,28/02/2014,1,0.9403,935,0,7,22,1,1,5,11,2,0.589627137,11,1,0,0,0,6,0,13,2,9,-1,0,1
8488,20/05/2013,0,0.9313,564,0,11,22,0,1,5,1,1,0.747334564,6,8,0,0,0,8,1,9,4,16,-1,0,0
21798,13/05/2013,2,0.9691,1165,0,11,22,4,0,5,1,1,0.007102865,6,14,0,0,0,4,1,7,14,6,-1,0,2
20829,26/11/2013,0,0.9919,564,0,4,22,2,1,3,16,0,0.482488534,1,4,0,0,0,0,0,7,4,20,-1,0,0
24311,20/05/2013,2,0.9691,1165,0,4,22,5,1,4,22,1,0.01229972,6,14,0,0,0,5,1,2,25,13,-1,0,2
7457,23/01/2015,5,0.9108,1487,1,7,22,5,1,5,11,2,0.585606647,8,22,0,0,0,5,1,8,9,25,-1,0,3
24444,11/02/2015,4,0.887,1113,1,6,22,5,1,5,11,3,0.481788671,5,9,0,0,0,2,1,9,24,11,-1,0,2
17999,10/10/2013,1,0.9403,965,0,2,22,1,0,5,20,4,0.020549169,25,1,0,0,0,3,1,4,2,7,-1,0,1
2817,17/03/2015,1,0.9153,935,0,8,22,0,1,3,20,0,0.931815474,-1,1,0,0,0,3,1,20,2,10,-1,1,1
19574,28/03/2015,1,0.9153,935,0,16,22,1,1,5,20,6,0.892727381,-1,1,0,0,0,0,0,25,2,9,-1,0,1
1392,10/02/2014,1,0.9403,935,0,10,22,1,1,5,11,1,0.108508547,11,1,0,0,0,3,1,22,2,8,-1,0,1
11630,21/10/2013,0,0.9919,564,0,10,22,8,0,3,20,1,0.211343737,4,16,0,0,0,6,1,14,4,19,-1,0,0
9802,2/06/2014,0,1.0006,548,0,4,25,8,1,3,20,1,0.844526178,5,0,0,0,0,0,1,9,4,17,-1,0,0
15437,7/05/2014,2,0.8928,1113,0,10,22,5,0,5,11,3,0.744892489,-1,1,0,0,0,5,0,10,14,7,-1,0,2
